sid,client_ip,tcp_rtt_ms,tls_rtt_ms,diff_ms,type
321,34.84.127.58,159.7878932952881,311.3260269165039,151.53813362121582,PROXY
322,34.84.127.58,158.62298011779785,311.73014640808105,153.1071662902832,PROXY
323,34.84.127.58,158.4460735321045,310.3921413421631,151.9460678100586,PROXY
324,34.84.127.58,158.4019660949707,311.8720054626465,153.47003936767578,PROXY
325,34.84.127.58,157.96899795532227,311.1870288848877,153.21803092956543,PROXY
326,34.84.127.58,156.30292892456055,523.1201648712158,366.8172359466553,PROXY
327,34.84.127.58,159.1930389404297,518.9511775970459,359.7581386566162,PROXY
328,34.84.127.58,156.92400932312012,515.6149864196777,358.6909770965576,PROXY
329,34.84.127.58,155.7629108428955,516.1149501800537,360.3520393371582,PROXY
330,34.84.127.58,157.05299377441406,514.3709182739258,357.3179244995117,PROXY
331,34.84.127.58,157.973051071167,279.1461944580078,121.17314338684082,PROXY
332,34.84.127.58,155.88998794555664,278.0280113220215,122.13802337646484,PROXY
333,34.84.127.58,156.7370891571045,276.9038677215576,120.16677856445312,PROXY
334,34.84.127.58,155.06792068481445,275.34985542297363,120.28193473815918,PROXY
335,34.84.127.58,156.1739444732666,278.2289981842041,122.0550537109375,PROXY
336,34.84.127.58,158.9219570159912,491.02210998535156,332.10015296936035,PROXY
337,34.84.127.58,154.72698211669922,483.2019805908203,328.4749984741211,PROXY
338,34.84.127.58,156.93998336791992,481.84895515441895,324.908971786499,PROXY
339,34.84.127.58,155.60221672058105,467.45920181274414,311.8569850921631,PROXY
340,34.84.127.58,155.99703788757324,464.9229049682617,308.9258670806885,PROXY
341,34.84.127.58,158.31995010375977,313.85302543640137,155.5330753326416,PROXY
342,34.84.127.58,157.8531265258789,312.114953994751,154.26182746887207,PROXY
343,34.84.127.58,157.08613395690918,315.6869411468506,158.6008071899414,PROXY
344,34.84.127.58,156.9809913635254,313.709020614624,156.72802925109863,PROXY
345,34.84.127.58,157.04703330993652,314.3589496612549,157.31191635131836,PROXY
346,34.84.127.58,158.91504287719727,289.45112228393555,130.53607940673828,PROXY
347,34.84.127.58,158.0970287322998,291.0728454589844,132.97581672668457,PROXY
348,34.84.127.58,157.24706649780273,278.9590358734131,121.71196937561035,PROXY
349,34.84.127.58,158.09917449951172,278.69701385498047,120.59783935546875,PROXY
350,34.84.127.58,157.20295906066895,276.60393714904785,119.4009780883789,PROXY
351,34.84.127.58,156.0070514678955,325.1168727874756,169.10982131958008,PROXY
352,34.84.127.58,154.94012832641602,322.13616371154785,167.19603538513184,PROXY
353,34.84.127.58,158.09988975524902,321.89106941223145,163.79117965698242,PROXY
354,34.84.127.58,157.63497352600098,317.25096702575684,159.61599349975586,PROXY
